h2_um,E2_Pa,T_abs
34.6566,1963.04,0.00091971
35.1515,1963.04,0.00084173
35.6465,1963.04,0.00077036
36.1414,1963.04,0.00070504
36.6364,1963.04,0.00064526
37.1313,1963.04,0.00059055
37.6263,1963.04,0.00054048
38.1212,1963.04,0.00049465
38.6162,1963.04,0.00045271
39.1111,1963.04,0.00041433
39.6061,1963.04,0.00037920
40.1010,1963.04,0.00034704
40.5960,1963.04,0.00031762
41.0909,1963.04,0.00029069
41.5859,1963.04,0.00026604
42.0808,1963.04,0.00024348
42.5758,1963.04,0.00022284
43.0707,1963.04,0.00020395
43.5657,1963.04,0.00018665
44.0606,1963.04,0.00017083
44.5556,1963.04,0.00015634
45.0505,1963.04,0.00014309
45.5455,1963.04,0.00013095
46.0404,1963.04,0.00011985
46.5354,1963.04,0.00010969
47.0303,1963.04,0.00010039
47.5253,1963.04,0.00009188
48.0202,1963.04,0.00008409
48.5152,1963.04,0.00007696
49.0101,1963.04,0.00007043
49.5051,1963.04,0.00006446
50.0000,1963.04,0.00005899
1.0000,2154.43,0.67451193
1.4949,2154.43,0.49611311
1.9899,2154.43,0.39128076
2.4848,2154.43,0.32287043
2.9798,2154.43,0.27481050
3.4747,2154.43,0.23916720
3.9697,2154.43,0.21160459
4.4646,2154.43,0.18956090
4.9596,2154.43,0.17142788
5.4545,2154.43,0.15614667
5.9495,2154.43,0.14299380
6.4444,2154.43,0.13146103
6.9394,2154.43,0.12118445
7.4343,2154.43,0.11190070
7.9293,2154.43,0.10341870
8.4242,2154.43,0.09560050
8.9192,2154.43,0.08834759
9.4141,2154.43,0.08159058
9.9091,2154.43,0.07528119
10.4040,2154.43,0.06938581
10.8990,2154.43,0.06388047
11.3939,2154.43,0.05874693
11.8889,2154.43,0.05396985
12.3838,2154.43,0.04953485
12.8788,2154.43,0.04542739
13.3737,2154.43,0.04163216
13.8687,2154.43,0.03813297
14.3636,2154.43,0.03491286
14.8586,2154.43,0.03195439
15.3535,2154.43,0.02923993
15.8485,2154.43,0.02675203
16.3434,2154.43,0.02447365
16.8384,2154.43,0.02238843
17.3333,2154.43,0.02048079
17.8283,2154.43,0.01873610
18.3232,2154.43,0.01714068
18.8182,2154.43,0.01568186
19.3131,2154.43,0.01434795
19.8081,2154.43,0.01312818
20.3030,2154.43,0.01201270
20.7980,2154.43,0.01099250
21.2929,2154.43,0.01005933
21.7879,2154.43,0.00920570
22.2828,2154.43,0.00842473
22.7778,2154.43,0.00771019
23.2727,2154.43,0.00705637
23.7677,2154.43,0.00645808
24.2626,2154.43,0.00591057
24.7576,2154.43,0.00540950
25.2525,2154.43,0.00495093
25.7475,2154.43,0.00453124
26.2424,2154.43,0.00414712
26.7374,2154.43,0.00379556
27.2323,2154.43,0.00347380
27.7273,2154.43,0.00317931
28.2222,2154.43,0.00290978
28.7172,2154.43,0.00266309
29.2121,2154.43,0.00243731
29.7071,2154.43,0.00223067
30.2020,2154.43,0.00204154
30.6970,2154.43,0.00186845
31.1919,2154.43,0.00171003
31.6869,2154.43,0.00156504
32.1818,2154.43,0.00143234
32.6768,2154.43,0.00131089
33.1717,2154.43,0.00119975
33.6667,2154.43,0.00109802
34.1616,2154.43,0.00100492
34.6566,2154.43,0.00091971
35.1515,2154.43,0.00084173
35.6465,2154.43,0.00077036
36.1414,2154.43,0.00070504
36.6364,2154.43,0.00064526
37.1313,2154.43,0.00059055
37.6263,2154.43,0.00054048
38.1212,2154.43,0.00049465
38.6162,2154.43,0.00045271
39.1111,2154.43,0.00041433
39.6061,2154.43,0.00037920
40.1010,2154.43,0.00034705
40.5960,2154.43,0.00031762
41.0909,2154.43,0.00029069
41.5859,2154.43,0.00026604
42.0808,2154.43,0.00024349
42.5758,2154.43,0.00022284
43.0707,2154.43,0.00020395
43.5657,2154.43,0.00018665
44.0606,2154.43,0.00017083
44.5556,2154.43,0.00015634
45.0505,2154.43,0.00014309
45.5455,2154.43,0.00013096
46.0404,2154.43,0.00011985
46.5354,2154.43,0.00010969
47.0303,2154.43,0.00010039
47.5253,2154.43,0.00009188
48.0202,2154.43,0.00008409
48.5152,2154.43,0.00007696
49.0101,2154.43,0.00007043
49.5051,2154.43,0.00006446
50.0000,2154.43,0.00005900
1.0000,2364.49,0.67451178
1.4949,2364.49,0.49611303
1.9899,2364.49,0.39128072
2.4848,2364.49,0.32287041
2.9798,2364.49,0.27481049
3.4747,2364.49,0.23916720
3.9697,2364.49,0.21160460
4.4646,2364.49,0.18956092
4.9596,2364.49,0.17142790
5.4545,2364.49,0.15614670
5.9495,2364.49,0.14299383
6.4444,2364.49,0.13146107
6.9394,2364.49,0.12118449
7.4343,2364.49,0.11190074
7.9293,2364.49,0.10341875
8.4242,2364.49,0.09560055
8.9192,2364.49,0.08834764
9.4141,2364.49,0.08159064
9.9091,2364.49,0.07528124
10.4040,2364.49,0.06938586
10.8990,2364.49,0.06388052
11.3939,2364.49,0.05874698
11.8889,2364.49,0.05396989
12.3838,2364.49,0.04953489
12.8788,2364.49,0.04542743
13.3737,2364.49,0.04163220
13.8687,2364.49,0.03813300
14.3636,2364.49,0.03491289
14.8586,2364.49,0.03195442
15.3535,2364.49,0.02923996
15.8485,2364.49,0.02675206
16.3434,2364.49,0.02447368
16.8384,2364.49,0.02238846
17.3333,2364.49,0.02048082
17.8283,2364.49,0.01873612
18.3232,2364.49,0.01714070
18.8182,2364.49,0.01568188
19.3131,2364.49,0.01434797
19.8081,2364.49,0.01312820
20.3030,2364.49,0.01201272
20.7980,2364.49,0.01099251
21.2929,2364.49,0.01005935
21.7879,2364.49,0.00920571
22.2828,2364.49,0.00842475
22.7778,2364.49,0.00771020
23.2727,2364.49,0.00705639
23.7677,2364.49,0.00645809
24.2626,2364.49,0.00591058
24.7576,2364.49,0.00540951
25.2525,2364.49,0.00495094
25.7475,2364.49,0.00453125
26.2424,2364.49,0.00414713
26.7374,2364.49,0.00379557
27.2323,2364.49,0.00347381
27.7273,2364.49,0.00317932
28.2222,2364.49,0.00290978
28.7172,2364.49,0.00266309
29.2121,2364.49,0.00243731
29.7071,2364.49,0.00223067
30.2020,2364.49,0.00204154
30.6970,2364.49,0.00186845
31.1919,2364.49,0.00171003
31.6869,2364.49,0.00156504
32.1818,2364.49,0.00143234
32.6768,2364.49,0.00131090
33.1717,2364.49,0.00119975
33.6667,2364.49,0.00109802
34.1616,2364.49,0.00100492
34.6566,2364.49,0.00091972
35.1515,2364.49,0.00084173
35.6465,2364.49,0.00077036
36.1414,2364.49,0.00070505
36.6364,2364.49,0.00064527
37.1313,2364.49,0.00059055
37.6263,2364.49,0.00054048
38.1212,2364.49,0.00049465
38.6162,2364.49,0.00045271
39.1111,2364.49,0.00041433
39.6061,2364.49,0.00037920
40.1010,2364.49,0.00034705
40.5960,2364.49,0.00031762
41.0909,2364.49,0.00029069
41.5859,2364.49,0.00026604
42.0808,2364.49,0.00024349
42.5758,2364.49,0.00022284
43.0707,2364.49,0.00020395
43.5657,2364.49,0.00018665
44.0606,2364.49,0.00017083
44.5556,2364.49,0.00015634
45.0505,2364.49,0.00014309
45.5455,2364.49,0.00013096
46.0404,2364.49,0.00011985
46.5354,2364.49,0.00010969
47.0303,2364.49,0.00010039
47.5253,2364.49,0.00009188
48.0202,2364.49,0.00008409
48.5152,2364.49,0.00007696
49.0101,2364.49,0.00007043
49.5051,2364.49,0.00006446
50.0000,2364.49,0.00005900
1.0000,2595.02,0.67451162
1.4949,2595.02,0.49611294
1.9899,2595.02,0.39128067
2.4848,2595.02,0.32287038
2.9798,2595.02,0.27481048
3.4747,2595.02,0.23916720
3.9697,2595.02,0.21160462
4.4646,2595.02,0.18956094
4.9596,2595.02,0.17142793
5.4545,2595.02,0.15614673
5.9495,2595.02,0.14299387
6.4444,2595.02,0.13146111
6.9394,2595.02,0.12118454
7.4343,2595.02,0.11190079
7.9293,2595.02,0.10341880
8.4242,2595.02,0.09560061
8.9192,2595.02,0.08834770
9.4141,2595.02,0.08159069
9.9091,2595.02,0.07528130
10.4040,2595.02,0.06938592
10.8990,2595.02,0.06388057
11.3939,2595.02,0.05874703
11.8889,2595.02,0.05396994
12.3838,2595.02,0.04953494
12.8788,2595.02,0.04542748
13.3737,2595.02,0.04163224
13.8687,2595.02,0.03813305
14.3636,2595.02,0.03491293
14.8586,2595.02,0.03195446
15.3535,2595.02,0.02924000
15.8485,2595.02,0.02675209
16.3434,2595.02,0.02447372
16.8384,2595.02,0.02238849
17.3333,2595.02,0.02048084
17.8283,2595.02,0.01873615
18.3232,2595.02,0.01714073
18.8182,2595.02,0.01568191
19.3131,2595.02,0.01434799
19.8081,2595.02,0.01312822
20.3030,2595.02,0.01201274
20.7980,2595.02,0.01099253
21.2929,2595.02,0.01005937
21.7879,2595.02,0.00920573
22.2828,2595.02,0.00842476
22.7778,2595.02,0.00771022
23.2727,2595.02,0.00705640
23.7677,2595.02,0.00645810
24.2626,2595.02,0.00591059
24.7576,2595.02,0.00540952
25.2525,2595.02,0.00495095
25.7475,2595.02,0.00453126
26.2424,2595.02,0.00414714
26.7374,2595.02,0.00379558
27.2323,2595.02,0.00347382
27.7273,2595.02,0.00317932
28.2222,2595.02,0.00290979
28.7172,2595.02,0.00266310
29.2121,2595.02,0.00243732
29.7071,2595.02,0.00223068
30.2020,2595.02,0.00204155
30.6970,2595.02,0.00186846
31.1919,2595.02,0.00171003
31.6869,2595.02,0.00156505
32.1818,2595.02,0.00143235
32.6768,2595.02,0.00131090
33.1717,2595.02,0.00119975
33.6667,2595.02,0.00109803
34.1616,2595.02,0.00100493
34.6566,2595.02,0.00091972
35.1515,2595.02,0.00084174
35.6465,2595.02,0.00077037
36.1414,2595.02,0.00070505
36.6364,2595.02,0.00064527
37.1313,2595.02,0.00059056
37.6263,2595.02,0.00054048
38.1212,2595.02,0.00049466
38.6162,2595.02,0.00045272
39.1111,2595.02,0.00041433
39.6061,2595.02,0.00037920
40.1010,2595.02,0.00034705
40.5960,2595.02,0.00031762
41.0909,2595.02,0.00029069
41.5859,2595.02,0.00026604
42.0808,2595.02,0.00024349
42.5758,2595.02,0.00022284
43.0707,2595.02,0.00020395
43.5657,2595.02,0.00018666
44.0606,2595.02,0.00017083
44.5556,2595.02,0.00015634
45.0505,2595.02,0.00014309
45.5455,2595.02,0.00013096
46.0404,2595.02,0.00011985
46.5354,2595.02,0.00010969
47.0303,2595.02,0.00010039
47.5253,2595.02,0.00009188
48.0202,2595.02,0.00008409
48.5152,2595.02,0.00007696
49.0101,2595.02,0.00007043
49.5051,2595.02,0.00006446
50.0000,2595.02,0.00005900
1.0000,2848.04,0.67451144
1.4949,2848.04,0.49611284
1.9899,2848.04,0.39128061
2.4848,2848.04,0.32287035
2.9798,2848.04,0.27481047
3.4747,2848.04,0.23916720
3.9697,2848.04,0.21160463
4.4646,2848.04,0.18956096
4.9596,2848.04,0.17142796
5.4545,2848.04,0.15614677
5.9495,2848.04,0.14299391
6.4444,2848.04,0.13146116
6.9394,2848.04,0.12118459
7.4343,2848.04,0.11190085
7.9293,2848.04,0.10341886
8.4242,2848.04,0.09560067
8.9192,2848.04,0.08834776
9.4141,2848.04,0.08159075
9.9091,2848.04,0.07528136
10.4040,2848.04,0.06938598
10.8990,2848.04,0.06388063
11.3939,2848.04,0.05874709
11.8889,2848.04,0.05397000
12.3838,2848.04,0.04953500
12.8788,2848.04,0.04542753
13.3737,2848.04,0.04163229
13.8687,2848.04,0.03813309
14.3636,2848.04,0.03491298
14.8586,2848.04,0.03195450
15.3535,2848.04,0.02924004
15.8485,2848.04,0.02675213
16.3434,2848.04,0.02447375
16.8384,2848.04,0.02238852
17.3333,2848.04,0.02048087
17.8283,2848.04,0.01873618
18.3232,2848.04,0.01714075
18.8182,2848.04,0.01568193
19.3131,2848.04,0.01434801
19.8081,2848.04,0.01312824
20.3030,2848.04,0.01201276
20.7980,2848.04,0.01099255
21.2929,2848.04,0.01005938
21.7879,2848.04,0.00920574
22.2828,2848.04,0.00842478
22.7778,2848.04,0.00771023
23.2727,2848.04,0.00705641
23.7677,2848.04,0.00645812
24.2626,2848.04,0.00591060
24.7576,2848.04,0.00540953
25.2525,2848.04,0.00495096
25.7475,2848.04,0.00453127
26.2424,2848.04,0.00414715
26.7374,2848.04,0.00379559
27.2323,2848.04,0.00347382
27.7273,2848.04,0.00317933
28.2222,2848.04,0.00290980
28.7172,2848.04,0.00266311
29.2121,2848.04,0.00243732
29.7071,2848.04,0.00223068
30.2020,2848.04,0.00204155
30.6970,2848.04,0.00186846
31.1919,2848.04,0.00171004
31.6869,2848.04,0.00156505
32.1818,2848.04,0.00143235
32.6768,2848.04,0.00131091
33.1717,2848.04,0.00119976
33.6667,2848.04,0.00109803
34.1616,2848.04,0.00100493
34.6566,2848.04,0.00091972
35.1515,2848.04,0.00084174
35.6465,2848.04,0.00077037
36.1414,2848.04,0.00070505
36.6364,2848.04,0.00064527
37.1313,2848.04,0.00059056
37.6263,2848.04,0.00054049
38.1212,2848.04,0.00049466
38.6162,2848.04,0.00045272
39.1111,2848.04,0.00041433
39.6061,2848.04,0.00037920
40.1010,2848.04,0.00034705
40.5960,2848.04,0.00031762
41.0909,2848.04,0.00029069
41.5859,2848.04,0.00026605
42.0808,2848.04,0.00024349
42.5758,2848.04,0.00022284
43.0707,2848.04,0.00020395
43.5657,2848.04,0.00018666
44.0606,2848.04,0.00017083
44.5556,2848.04,0.00015635
45.0505,2848.04,0.00014309
45.5455,2848.04,0.00013096
46.0404,2848.04,0.00011985
46.5354,2848.04,0.00010969
47.0303,2848.04,0.00010039
47.5253,2848.04,0.00009188
48.0202,2848.04,0.00008409
48.5152,2848.04,0.00007696
49.0101,2848.04,0.00007043
49.5051,2848.04,0.00006446
50.0000,2848.04,0.00005900
1.0000,3125.72,0.67451124
1.4949,3125.72,0.49611273
1.9899,3125.72,0.39128055
2.4848,3125.72,0.32287032
2.9798,3125.72,0.27481046
3.4747,3125.72,0.23916721
3.9697,3125.72,0.21160464
4.4646,3125.72,0.18956099
4.9596,3125.72,0.17142799
5.4545,3125.72,0.15614681
5.9495,3125.72,0.14299396
6.4444,3125.72,0.13146121
6.9394,3125.72,0.12118465
7.4343,3125.72,0.11190091
7.9293,3125.72,0.10341892
8.4242,3125.72,0.09560073
8.9192,3125.72,0.08834783
9.4141,3125.72,0.08159082
9.9091,3125.72,0.07528143
10.4040,3125.72,0.06938604
10.8990,3125.72,0.06388070
11.3939,3125.72,0.05874715
11.8889,3125.72,0.05397006
12.3838,3125.72,0.04953505
12.8788,3125.72,0.04542758
13.3737,3125.72,0.04163234
13.8687,3125.72,0.03813314
14.3636,3125.72,0.03491303
14.8586,3125.72,0.03195454
15.3535,3125.72,0.02924008
15.8485,3125.72,0.02675217
16.3434,3125.72,0.02447379
16.8384,3125.72,0.02238855
17.3333,3125.72,0.02048091
17.8283,3125.72,0.01873621
18.3232,3125.72,0.01714078
18.8182,3125.72,0.01568196
19.3131,3125.72,0.01434804
19.8081,3125.72,0.01312827
20.3030,3125.72,0.01201278
20.7980,3125.72,0.01099257
21.2929,3125.72,0.01005940
21.7879,3125.72,0.00920576
22.2828,3125.72,0.00842479
22.7778,3125.72,0.00771025
23.2727,3125.72,0.00705643
23.7677,3125.72,0.00645813
24.2626,3125.72,0.00591062
24.7576,3125.72,0.00540955
25.2525,3125.72,0.00495097
25.7475,3125.72,0.00453128
26.2424,3125.72,0.00414716
26.7374,3125.72,0.00379560
27.2323,3125.72,0.00347383
27.7273,3125.72,0.00317934
28.2222,3125.72,0.00290980
28.7172,3125.72,0.00266311
29.2121,3125.72,0.00243733
29.7071,3125.72,0.00223069
30.2020,3125.72,0.00204156
30.6970,3125.72,0.00186847
31.1919,3125.72,0.00171004
31.6869,3125.72,0.00156505
32.1818,3125.72,0.00143236
32.6768,3125.72,0.00131091
33.1717,3125.72,0.00119976
33.6667,3125.72,0.00109803
34.1616,3125.72,0.00100493
34.6566,3125.72,0.00091972
35.1515,3125.72,0.00084174
35.6465,3125.72,0.00077037
36.1414,3125.72,0.00070505
36.6364,3125.72,0.00064527
37.1313,3125.72,0.00059056
37.6263,3125.72,0.00054049
38.1212,3125.72,0.00049466
38.6162,3125.72,0.00045272
39.1111,3125.72,0.00041433
39.6061,3125.72,0.00037920
40.1010,3125.72,0.00034705
40.5960,3125.72,0.00031762
41.0909,3125.72,0.00029069
41.5859,3125.72,0.00026605
42.0808,3125.72,0.00024349
42.5758,3125.72,0.00022284
43.0707,3125.72,0.00020395
43.5657,3125.72,0.00018666
44.0606,3125.72,0.00017083
44.5556,3125.72,0.00015635
45.0505,3125.72,0.00014309
45.5455,3125.72,0.00013096
46.0404,3125.72,0.00011985
46.5354,3125.72,0.00010969
47.0303,3125.72,0.00010039
47.5253,3125.72,0.00009188
48.0202,3125.72,0.00008409
48.5152,3125.72,0.00007696
49.0101,3125.72,0.00007043
49.5051,3125.72,0.00006446
50.0000,3125.72,0.00005900
1.0000,3430.47,0.67451102
1.4949,3430.47,0.49611261
1.9899,3430.47,0.39128048
2.4848,3430.47,0.32287029
2.9798,3430.47,0.27481045
3.4747,3430.47,0.23916721
3.9697,3430.47,0.21160466
4.4646,3430.47,0.18956101
4.9596,3430.47,0.17142803
5.4545,3430.47,0.15614685
5.9495,3430.47,0.14299401
6.4444,3430.47,0.13146127
6.9394,3430.47,0.12118471
7.4343,3430.47,0.11190098
7.9293,3430.47,0.10341899
8.4242,3430.47,0.09560081
8.9192,3430.47,0.08834790
9.4141,3430.47,0.08159090
9.9091,3430.47,0.07528150
10.4040,3430.47,0.06938612
10.8990,3430.47,0.06388077
11.3939,3430.47,0.05874722
11.8889,3430.47,0.05397013
12.3838,3430.47,0.04953512
12.8788,3430.47,0.04542764
13.3737,3430.47,0.04163240
13.8687,3430.47,0.03813320
14.3636,3430.47,0.03491308
14.8586,3430.47,0.03195459
15.3535,3430.47,0.02924013
15.8485,3430.47,0.02675222
16.3434,3430.47,0.02447383
16.8384,3430.47,0.02238859
17.3333,3430.47,0.02048095
17.8283,3430.47,0.01873624
18.3232,3430.47,0.01714082
18.8182,3430.47,0.01568199
19.3131,3430.47,0.01434807
19.8081,3430.47,0.01312829
20.3030,3430.47,0.01201281
20.7980,3430.47,0.01099260
21.2929,3430.47,0.01005943
21.7879,3430.47,0.00920578
22.2828,3430.47,0.00842481
22.7778,3430.47,0.00771027
23.2727,3430.47,0.00705645
23.7677,3430.47,0.00645815
24.2626,3430.47,0.00591063
24.7576,3430.47,0.00540956
25.2525,3430.47,0.00495099
25.7475,3430.47,0.00453129
26.2424,3430.47,0.00414717
26.7374,3430.47,0.00379561
27.2323,3430.47,0.00347384
27.7273,3430.47,0.00317935
28.2222,3430.47,0.00290981
28.7172,3430.47,0.00266312
29.2121,3430.47,0.00243734
29.7071,3430.47,0.00223069
30.2020,3430.47,0.00204157
30.6970,3430.47,0.00186847
31.1919,3430.47,0.00171005
31.6869,3430.47,0.00156506
32.1818,3430.47,0.00143236
32.6768,3430.47,0.00131091
33.1717,3430.47,0.00119976
33.6667,3430.47,0.00109804
34.1616,3430.47,0.00100494
34.6566,3430.47,0.00091973
35.1515,3430.47,0.00084174
35.6465,3430.47,0.00077037
36.1414,3430.47,0.00070505
36.6364,3430.47,0.00064527
37.1313,3430.47,0.00059056
37.6263,3430.47,0.00054049
38.1212,3430.47,0.00049466
38.6162,3430.47,0.00045272
39.1111,3430.47,0.00041433
39.6061,3430.47,0.00037920
40.1010,3430.47,0.00034705
40.5960,3430.47,0.00031763
41.0909,3430.47,0.00029070
41.5859,3430.47,0.00026605
42.0808,3430.47,0.00024349
42.5758,3430.47,0.00022284
43.0707,3430.47,0.00020395
43.5657,3430.47,0.00018666
44.0606,3430.47,0.00017083
44.5556,3430.47,0.00015635
45.0505,3430.47,0.00014309
45.5455,3430.47,0.00013096
46.0404,3430.47,0.00011985
46.5354,3430.47,0.00010969
47.0303,3430.47,0.00010039
47.5253,3430.47,0.00009188
48.0202,3430.47,0.00008409
48.5152,3430.47,0.00007696
49.0101,3430.47,0.00007043
49.5051,3430.47,0.00006446
50.0000,3430.47,0.00005900
1.0000,3764.94,0.67451078
1.4949,3764.94,0.49611248
1.9899,3764.94,0.39128041
2.4848,3764.94,0.32287025
2.9798,3764.94,0.27481043
3.4747,3764.94,0.23916721
3.9697,3764.94,0.21160468
4.4646,3764.94,0.18956104
4.9596,3764.94,0.17142807
5.4545,3764.94,0.15614690
5.9495,3764.94,0.14299407
6.4444,3764.94,0.13146133
6.9394,3764.94,0.12118478
7.4343,3764.94,0.11190105
7.9293,3764.94,0.10341907
8.4242,3764.94,0.09560089
8.9192,3764.94,0.08834798
9.4141,3764.94,0.08159098
9.9091,3764.94,0.07528158
10.4040,3764.94,0.06938620
10.8990,3764.94,0.06388085
11.3939,3764.94,0.05874730
11.8889,3764.94,0.05397020
12.3838,3764.94,0.04953519
12.8788,3764.94,0.04542771
13.3737,3764.94,0.04163247
13.8687,3764.94,0.03813326
14.3636,3764.94,0.03491314
14.8586,3764.94,0.03195465
15.3535,3764.94,0.02924018
15.8485,3764.94,0.02675226
16.3434,3764.94,0.02447388
16.8384,3764.94,0.02238864
17.3333,3764.94,0.02048099
17.8283,3764.94,0.01873628
18.3232,3764.94,0.01714085
18.8182,3764.94,0.01568203
19.3131,3764.94,0.01434810
19.8081,3764.94,0.01312832
20.3030,3764.94,0.01201283
20.7980,3764.94,0.01099262
21.2929,3764.94,0.01005945
21.7879,3764.94,0.00920581
22.2828,3764.94,0.00842484
22.7778,3764.94,0.00771029
23.2727,3764.94,0.00705646
23.7677,3764.94,0.00645817
24.2626,3764.94,0.00591065
24.7576,3764.94,0.00540958
25.2525,3764.94,0.00495100
25.7475,3764.94,0.00453130
26.2424,3764.94,0.00414718
26.7374,3764.94,0.00379562
27.2323,3764.94,0.00347385
27.7273,3764.94,0.00317936
28.2222,3764.94,0.00290982
28.7172,3764.94,0.00266313
29.2121,3764.94,0.00243735
29.7071,3764.94,0.00223070
30.2020,3764.94,0.00204157
30.6970,3764.94,0.00186848
31.1919,3764.94,0.00171006
31.6869,3764.94,0.00156507
32.1818,3764.94,0.00143237
32.6768,3764.94,0.00131092
33.1717,3764.94,0.00119977
33.6667,3764.94,0.00109804
34.1616,3764.94,0.00100494
34.6566,3764.94,0.00091973
35.1515,3764.94,0.00084175
35.6465,3764.94,0.00077038
36.1414,3764.94,0.00070506
36.6364,3764.94,0.00064528
37.1313,3764.94,0.00059056
37.6263,3764.94,0.00054049
38.1212,3764.94,0.00049466
38.6162,3764.94,0.00045272
39.1111,3764.94,0.00041434
39.6061,3764.94,0.00037921
40.1010,3764.94,0.00034705
40.5960,3764.94,0.00031763
41.0909,3764.94,0.00029070
41.5859,3764.94,0.00026605
42.0808,3764.94,0.00024349
42.5758,3764.94,0.00022285
43.0707,3764.94,0.00020395
43.5657,3764.94,0.00018666
44.0606,3764.94,0.00017083
44.5556,3764.94,0.00015635
45.0505,3764.94,0.00014309
45.5455,3764.94,0.00013096
46.0404,3764.94,0.00011985
46.5354,3764.94,0.00010969
47.0303,3764.94,0.00010039
47.5253,3764.94,0.00009188
48.0202,3764.94,0.00008409
48.5152,3764.94,0.00007696
49.0101,3764.94,0.00007043
49.5051,3764.94,0.00006446
50.0000,3764.94,0.00005900
1.0000,4132.01,0.67451052
1.4949,4132.01,0.49611233
1.9899,4132.01,0.39128033
2.4848,4132.01,0.32287021
2.9798,4132.01,0.27481042
3.4747,4132.01,0.23916722
3.9697,4132.01,0.21160470
4.4646,4132.01,0.18956107
4.9596,4132.01,0.17142811
5.4545,4132.01,0.15614696
5.9495,4132.01,0.14299413
6.4444,4132.01,0.13146140
6.9394,4132.01,0.12118486
7.4343,4132.01,0.11190113
7.9293,4132.01,0.10341915
8.4242,4132.01,0.09560097
8.9192,4132.01,0.08834807
9.4141,4132.01,0.08159107
9.9091,4132.01,0.07528167
10.4040,4132.01,0.06938628
10.8990,4132.01,0.06388093
11.3939,4132.01,0.05874738
11.8889,4132.01,0.05397028
12.3838,4132.01,0.04953527
12.8788,4132.01,0.04542779
13.3737,4132.01,0.04163254
13.8687,4132.01,0.03813333
14.3636,4132.01,0.03491320
14.8586,4132.01,0.03195471
15.3535,4132.01,0.02924024
15.8485,4132.01,0.02675232
16.3434,4132.01,0.02447393
16.8384,4132.01,0.02238868
17.3333,4132.01,0.02048103
17.8283,4132.01,0.01873632
18.3232,4132.01,0.01714089
18.8182,4132.01,0.01568206
19.3131,4132.01,0.01434814
19.8081,4132.01,0.01312835
20.3030,4132.01,0.01201287
20.7980,4132.01,0.01099265
21.2929,4132.01,0.01005948
21.7879,4132.01,0.00920583
22.2828,4132.01,0.00842486
22.7778,4132.01,0.00771031
23.2727,4132.01,0.00705649
23.7677,4132.01,0.00645819
24.2626,4132.01,0.00591067
24.7576,4132.01,0.00540959
25.2525,4132.01,0.00495102
25.7475,4132.01,0.00453132
26.2424,4132.01,0.00414720
26.7374,4132.01,0.00379563
27.2323,4132.01,0.00347387
27.7273,4132.01,0.00317937
28.2222,4132.01,0.00290983
28.7172,4132.01,0.00266314
29.2121,4132.01,0.00243736
29.7071,4132.01,0.00223071
30.2020,4132.01,0.00204158
30.6970,4132.01,0.00186849
31.1919,4132.01,0.00171006
31.6869,4132.01,0.00156507
32.1818,4132.01,0.00143237
32.6768,4132.01,0.00131092
33.1717,4132.01,0.00119977
33.6667,4132.01,0.00109805
34.1616,4132.01,0.00100494
34.6566,4132.01,0.00091974
35.1515,4132.01,0.00084175
35.6465,4132.01,0.00077038
