freq_MHz,T_fresh_h5um,T_deg_h5um,T_fresh_h15um,T_deg_h15um,T_fresh_h30um,T_deg_h30um,T_fresh_h50um,T_deg_h50um
16.310655,0.03444584,0.30750719,0.00703897,0.11022969,0.00062221,0.04993241,0.00002454,0.01874121
16.315658,0.03440205,0.30717516,0.00702910,0.11011286,0.00062110,0.04988567,0.00002448,0.01872142
16.320660,0.03435970,0.30685440,0.00701953,0.11000043,0.00062002,0.04984091,0.00002443,0.01870236
16.325663,0.03431877,0.30654485,0.00701025,0.10989237,0.00061896,0.04979810,0.00002437,0.01868405
16.330665,0.03427926,0.30624646,0.00700126,0.10978868,0.00061793,0.04975726,0.00002432,0.01866646
16.335668,0.03424115,0.30595918,0.00699256,0.10968931,0.00061693,0.04971836,0.00002427,0.01864961
16.340670,0.03420444,0.30568295,0.00698414,0.10959425,0.00061596,0.04968141,0.00002422,0.01863348
16.345673,0.03416911,0.30541772,0.00697601,0.10950349,0.00061501,0.04964638,0.00002417,0.01861808
16.350675,0.03413517,0.30516344,0.00696816,0.10941699,0.00061408,0.04961327,0.00002412,0.01860340
16.355678,0.03410259,0.30492007,0.00696059,0.10933474,0.00061318,0.04958208,0.00002407,0.01858943
16.360680,0.03407139,0.30468756,0.00695330,0.10925672,0.00061231,0.04955280,0.00002403,0.01857618
16.365683,0.03404154,0.30446587,0.00694628,0.10918291,0.00061146,0.04952542,0.00002398,0.01856365
16.370685,0.03401304,0.30425496,0.00693955,0.10911330,0.00061063,0.04949993,0.00002394,0.01855182
16.375688,0.03398589,0.30405478,0.00693309,0.10904787,0.00060983,0.04947633,0.00002390,0.01854070
16.380690,0.03396007,0.30386530,0.00692690,0.10898661,0.00060906,0.04945462,0.00002385,0.01853028
16.385693,0.03393559,0.30368649,0.00692098,0.10892949,0.00060831,0.04943478,0.00002381,0.01852056
16.390695,0.03391243,0.30351831,0.00691534,0.10887652,0.00060758,0.04941682,0.00002377,0.01851155
16.395698,0.03389060,0.30336072,0.00690996,0.10882766,0.00060688,0.04940073,0.00002373,0.01850324
16.400700,0.03387008,0.30321370,0.00690486,0.10878292,0.00060620,0.04938650,0.00002369,0.01849562
16.405703,0.03385088,0.30307722,0.00690002,0.10874228,0.00060555,0.04937413,0.00002366,0.01848870
16.410705,0.03383298,0.30295124,0.00689545,0.10870574,0.00060492,0.04936362,0.00002362,0.01848247
16.415708,0.03381638,0.30283575,0.00689114,0.10867327,0.00060431,0.04935497,0.00002359,0.01847693
16.420710,0.03380108,0.30273072,0.00688710,0.10864487,0.00060373,0.04934816,0.00002355,0.01847209
16.425713,0.03378708,0.30263612,0.00688333,0.10862054,0.00060317,0.04934321,0.00002352,0.01846794
16.430715,0.03377437,0.30255195,0.00687981,0.10860027,0.00060264,0.04934010,0.00002349,0.01846447
16.435718,0.03376294,0.30247816,0.00687656,0.10858404,0.00060212,0.04933884,0.00002345,0.01846170
16.440720,0.03375280,0.30241476,0.00687358,0.10857186,0.00060164,0.04933942,0.00002342,0.01845961
16.445723,0.03374394,0.30236172,0.00687085,0.10856372,0.00060117,0.04934185,0.00002339,0.01845821
16.450725,0.03373636,0.30231903,0.00686838,0.10855961,0.00060073,0.04934611,0.00002336,0.01845749
16.455728,0.03373005,0.30228668,0.00686617,0.10855954,0.00060031,0.04935222,0.00002334,0.01845747
16.460730,0.03372502,0.30226465,0.00686423,0.10856349,0.00059991,0.04936017,0.00002331,0.01845812
16.465733,0.03372127,0.30225293,0.00686254,0.10857147,0.00059954,0.04936997,0.00002328,0.01845947
16.470735,0.03371878,0.30225153,0.00686111,0.10858347,0.00059919,0.04938160,0.00002326,0.01846150
16.475738,0.03371756,0.30226042,0.00685994,0.10859949,0.00059886,0.04939508,0.00002323,0.01846422
16.480740,0.03371761,0.30227961,0.00685902,0.10861954,0.00059855,0.04941041,0.00002321,0.01846762
16.485743,0.03371893,0.30230910,0.00685837,0.10864361,0.00059827,0.04942758,0.00002319,0.01847171
16.490745,0.03372152,0.30234888,0.00685797,0.10867170,0.00059801,0.04944660,0.00002317,0.01847649
16.495748,0.03372537,0.30239895,0.00685783,0.10870383,0.00059777,0.04946747,0.00002315,0.01848196
16.500750,0.03373048,0.30245931,0.00685794,0.10873998,0.00059756,0.04949019,0.00002313,0.01848812
16.505753,0.03373687,0.30252997,0.00685831,0.10878017,0.00059736,0.04951478,0.00002311,0.01849496
16.510755,0.03374451,0.30261093,0.00685894,0.10882439,0.00059719,0.04954122,0.00002309,0.01850250
16.515758,0.03375343,0.30270220,0.00685983,0.10887266,0.00059705,0.04956952,0.00002307,0.01851073
16.520760,0.03376361,0.30280379,0.00686098,0.10892498,0.00059692,0.04959970,0.00002306,0.01851965
16.525763,0.03377506,0.30291570,0.00686238,0.10898135,0.00059682,0.04963174,0.00002304,0.01852927
16.530765,0.03378778,0.30303795,0.00686404,0.10904179,0.00059674,0.04966567,0.00002303,0.01853959
16.535768,0.03380177,0.30317055,0.00686596,0.10910629,0.00059668,0.04970147,0.00002301,0.01855060
16.540770,0.03381703,0.30331352,0.00686813,0.10917488,0.00059664,0.04973916,0.00002300,0.01856231
16.545773,0.03383357,0.30346686,0.00687056,0.10924755,0.00059663,0.04977875,0.00002299,0.01857473
16.550775,0.03385138,0.30363060,0.00687326,0.10932433,0.00059664,0.04982023,0.00002298,0.01858785
16.555778,0.03387047,0.30380476,0.00687621,0.10940521,0.00059667,0.04986362,0.00002297,0.01860167
16.560780,0.03389085,0.30398935,0.00687942,0.10949022,0.00059673,0.04990893,0.00002296,0.01861620
16.565783,0.03391250,0.30418441,0.00688289,0.10957936,0.00059680,0.04995615,0.00002295,0.01863145
16.570785,0.03393545,0.30438995,0.00688662,0.10967265,0.00059690,0.05000530,0.00002294,0.01864741
16.575788,0.03395968,0.30460600,0.00689061,0.10977010,0.00059702,0.05005639,0.00002294,0.01866408
16.580790,0.03398521,0.30483258,0.00689487,0.10987172,0.00059717,0.05010942,0.00002293,0.01868148
16.585793,0.03401204,0.30506973,0.00689938,0.10997754,0.00059733,0.05016440,0.00002293,0.01869959
16.590795,0.03404017,0.30531748,0.00690416,0.11008756,0.00059752,0.05022135,0.00002292,0.01871844
16.595798,0.03406960,0.30557586,0.00690921,0.11020181,0.00059774,0.05028026,0.00002292,0.01873801
16.600800,0.03410035,0.30584490,0.00691452,0.11032031,0.00059797,0.05034116,0.00002292,0.01875831
16.605803,0.03413241,0.30612464,0.00692009,0.11044306,0.00059823,0.05040405,0.00002292,0.01877935
16.610805,0.03416579,0.30641511,0.00692594,0.11057010,0.00059851,0.05046894,0.00002291,0.01880113
16.615808,0.03420050,0.30671636,0.00693205,0.11070144,0.00059881,0.05053584,0.00002291,0.01882365
16.620810,0.03423653,0.30702842,0.00693843,0.11083711,0.00059914,0.05060477,0.00002292,0.01884692
16.625813,0.03427391,0.30735135,0.00694507,0.11097711,0.00059949,0.05067574,0.00002292,0.01887095
16.630815,0.03431263,0.30768517,0.00695200,0.11112149,0.00059986,0.05074875,0.00002292,0.01889572
16.635818,0.03435270,0.30802995,0.00695919,0.11127026,0.00060025,0.05082382,0.00002292,0.01892126
16.640820,0.03439412,0.30838572,0.00696665,0.11142345,0.00060067,0.05090097,0.00002293,0.01894757
16.645823,0.03443691,0.30875253,0.00697440,0.11158107,0.00060112,0.05098021,0.00002294,0.01897464
16.650825,0.03448107,0.30913045,0.00698241,0.11174317,0.00060158,0.05106155,0.00002294,0.01900249
16.655828,0.03452660,0.30951951,0.00699071,0.11190976,0.00060207,0.05114500,0.00002295,0.01903112
16.660830,0.03457352,0.30991978,0.00699928,0.11208088,0.00060258,0.05123059,0.00002296,0.01906053
16.665833,0.03462184,0.31033131,0.00700814,0.11225655,0.00060312,0.05131832,0.00002297,0.01909074
16.670835,0.03467155,0.31075416,0.00701728,0.11243680,0.00060368,0.05140822,0.00002298,0.01912174
16.675838,0.03472268,0.31118840,0.00702670,0.11262167,0.00060426,0.05150030,0.00002299,0.01915355
16.680840,0.03477523,0.31163408,0.00703641,0.11281118,0.00060487,0.05159457,0.00002300,0.01918616
16.685843,0.03482920,0.31209127,0.00704641,0.11300537,0.00060550,0.05169105,0.00002301,0.01921959
16.690845,0.03488461,0.31256004,0.00705669,0.11320428,0.00060616,0.05178977,0.00002303,0.01925383
16.695848,0.03494147,0.31304045,0.00706727,0.11340793,0.00060684,0.05189073,0.00002304,0.01928891
16.700850,0.03499978,0.31353257,0.00707814,0.11361637,0.00060755,0.05199396,0.00002306,0.01932482
16.705853,0.03505957,0.31403648,0.00708930,0.11382963,0.00060828,0.05209948,0.00002307,0.01936157
16.710855,0.03512083,0.31455226,0.00710077,0.11404775,0.00060903,0.05220731,0.00002309,0.01939917
16.715858,0.03518358,0.31507997,0.00711253,0.11427076,0.00060981,0.05231746,0.00002311,0.01943763
16.720860,0.03524783,0.31561970,0.00712460,0.11449872,0.00061062,0.05242996,0.00002313,0.01947694
16.725863,0.03531360,0.31617153,0.00713697,0.11473165,0.00061145,0.05254484,0.00002315,0.01951713
16.730865,0.03538089,0.31673554,0.00714964,0.11496961,0.00061231,0.05266210,0.00002317,0.01955820
16.735868,0.03544971,0.31731181,0.00716263,0.11521264,0.00061319,0.05278178,0.00002319,0.01960015
16.740870,0.03552009,0.31790045,0.00717593,0.11546077,0.00061410,0.05290389,0.00002321,0.01964300
16.745873,0.03559203,0.31850152,0.00718954,0.11571406,0.00061504,0.05302847,0.00002324,0.01968676
16.750875,0.03566554,0.31911513,0.00720346,0.11597256,0.00061600,0.05315553,0.00002326,0.01973142
16.755878,0.03574065,0.31974137,0.00721771,0.11623631,0.00061698,0.05328511,0.00002329,0.01977701
16.760880,0.03581735,0.32038033,0.00723228,0.11650536,0.00061800,0.05341722,0.00002332,0.01982353
16.765883,0.03589568,0.32103212,0.00724718,0.11677976,0.00061904,0.05355190,0.00002334,0.01987099
16.770885,0.03597564,0.32169684,0.00726240,0.11705957,0.00062011,0.05368916,0.00002337,0.01991940
16.775888,0.03605725,0.32237459,0.00727796,0.11734484,0.00062120,0.05382904,0.00002340,0.01996876
16.780890,0.03614053,0.32306548,0.00729385,0.11763562,0.00062233,0.05397157,0.00002343,0.02001910
16.785893,0.03622549,0.32376961,0.00731007,0.11793197,0.00062348,0.05411678,0.00002346,0.02007042
16.790895,0.03631214,0.32448709,0.00732664,0.11823396,0.00062466,0.05426469,0.00002350,0.02012274
16.795898,0.03640051,0.32521805,0.00734355,0.11854162,0.00062587,0.05441534,0.00002353,0.02017605
16.800900,0.03649061,0.32596259,0.00736081,0.11885504,0.00062710,0.05456876,0.00002357,0.02023038
16.805903,0.03658246,0.32672084,0.00737842,0.11917427,0.00062837,0.05472497,0.00002360,0.02028573
16.810905,0.03667608,0.32749292,0.00739639,0.11949937,0.00062967,0.05488402,0.00002364,0.02034212
16.815908,0.03677149,0.32827896,0.00741472,0.11983041,0.00063099,0.05504593,0.00002368,0.02039957
16.820910,0.03686871,0.32907907,0.00743340,0.12016745,0.00063234,0.05521075,0.00002372,0.02045807
16.825913,0.03696775,0.32989339,0.00745246,0.12051057,0.00063373,0.05537850,0.00002376,0.02051765
16.830915,0.03706864,0.33072205,0.00747189,0.12085984,0.00063514,0.05554923,0.00002380,0.02057832
16.835918,0.03717139,0.33156520,0.00749169,0.12121532,0.00063659,0.05572297,0.00002384,0.02064009
16.840920,0.03727604,0.33242296,0.00751187,0.12157709,0.00063807,0.05589975,0.00002388,0.02070297
16.845923,0.03738259,0.33329549,0.00753243,0.12194523,0.00063957,0.05607962,0.00002393,0.02076699
16.850925,0.03749108,0.33418292,0.00755338,0.12231981,0.00064111,0.05626262,0.00002398,0.02083215
16.855928,0.03760153,0.33508541,0.00757472,0.12270091,0.00064269,0.05644879,0.00002402,0.02089846
16.860930,0.03771395,0.33600310,0.00759646,0.12308861,0.00064429,0.05663817,0.00002407,0.02096596
16.865933,0.03782838,0.33693615,0.00761861,0.12348300,0.00064593,0.05683080,0.00002412,0.02103464
16.870935,0.03794484,0.33788472,0.00764116,0.12388416,0.00064760,0.05702673,0.00002417,0.02110453
16.875938,0.03806336,0.33884897,0.00766412,0.12429218,0.00064930,0.05722601,0.00002422,0.02117564
16.880940,0.03818395,0.33982906,0.00768750,0.12470715,0.00065104,0.05742867,0.00002428,0.02124799
16.885943,0.03830665,0.34082517,0.00771130,0.12512916,0.00065281,0.05763477,0.00002433,0.02132159
16.890945,0.03843149,0.34183746,0.00773553,0.12555829,0.00065462,0.05784436,0.00002439,0.02139647
16.895948,0.03855848,0.34286612,0.00776020,0.12599466,0.00065646,0.05805748,0.00002444,0.02147264
16.900950,0.03868767,0.34391131,0.00778530,0.12643835,0.00065834,0.05827418,0.00002450,0.02155013
16.905953,0.03881908,0.34497323,0.00781085,0.12688947,0.00066026,0.05849453,0.00002456,0.02162894
16.910955,0.03895274,0.34605205,0.00783685,0.12734811,0.00066221,0.05871857,0.00002462,0.02170910
16.915958,0.03908868,0.34714797,0.00786331,0.12781440,0.00066420,0.05894635,0.00002468,0.02179063
16.920960,0.03922693,0.34826119,0.00789024,0.12828842,0.00066622,0.05917794,0.00002475,0.02187355
16.925963,0.03936753,0.34939190,0.00791763,0.12877030,0.00066829,0.05941339,0.00002481,0.02195788
16.930965,0.03951050,0.35054031,0.00794550,0.12926014,0.00067039,0.05965277,0.00002488,0.02204364
16.935968,0.03965589,0.35170661,0.00797386,0.12975806,0.00067253,0.05989612,0.00002494,0.02213085
16.940970,0.03980373,0.35289103,0.00800270,0.13026419,0.00067471,0.06014352,0.00002501,0.02221954
16.945973,0.03995405,0.35409378,0.00803205,0.13077864,0.00067694,0.06039502,0.00002508,0.02230973
16.950975,0.04010688,0.35531508,0.00806190,0.13130154,0.00067920,0.06065070,0.00002515,0.02240145
16.955978,0.04026228,0.35655514,0.00809226,0.13183301,0.00068150,0.06091062,0.00002523,0.02249471
16.960980,0.04042027,0.35781421,0.00812315,0.13237319,0.00068385,0.06117485,0.00002530,0.02258955
16.965983,0.04058089,0.35909252,0.00815456,0.13292221,0.00068624,0.06144345,0.00002538,0.02268598
16.970985,0.04074420,0.36039029,0.00818651,0.13348021,0.00068867,0.06171651,0.00002545,0.02278404
16.975988,0.04091021,0.36170778,0.00821901,0.13404733,0.00069115,0.06199409,0.00002553,0.02288375
16.980990,0.04107899,0.36304523,0.00825206,0.13462371,0.00069367,0.06227628,0.00002561,0.02298514
16.985993,0.04125057,0.36440290,0.00828567,0.13520951,0.00069624,0.06256315,0.00002570,0.02308823
16.990995,0.04142500,0.36578105,0.00831986,0.13580486,0.00069885,0.06285478,0.00002578,0.02319307
16.995998,0.04160233,0.36717993,0.00835462,0.13640994,0.00070151,0.06315125,0.00002587,0.02329967
17.001001,0.04178259,0.36859981,0.00838998,0.13702490,0.00070422,0.06345265,0.00002595,0.02340807
17.006003,0.04196584,0.37004098,0.00842594,0.13764990,0.00070697,0.06375906,0.00002604,0.02351829
17.011006,0.04215213,0.37150371,0.00846251,0.13828511,0.00070977,0.06407057,0.00002613,0.02363038
17.016008,0.04234152,0.37298828,0.00849970,0.13893071,0.00071263,0.06438728,0.00002623,0.02374436
17.021011,0.04253404,0.37449499,0.00853752,0.13958686,0.00071553,0.06470928,0.00002632,0.02386028
17.026013,0.04272976,0.37602413,0.00857598,0.14025376,0.00071849,0.06503667,0.00002642,0.02397815
17.031016,0.04292873,0.37757601,0.00861510,0.14093158,0.00072150,0.06536953,0.00002651,0.02409803
17.036018,0.04313100,0.37915093,0.00865488,0.14162052,0.00072456,0.06570799,0.00002661,0.02421994
17.041021,0.04333664,0.38074921,0.00869534,0.14232077,0.00072768,0.06605213,0.00002671,0.02434393
17.046023,0.04354571,0.38237117,0.00873649,0.14303253,0.00073085,0.06640207,0.00002682,0.02447003
17.051026,0.04375826,0.38401714,0.00877834,0.14375601,0.00073408,0.06675792,0.00002692,0.02459828
17.056028,0.04397435,0.38568746,0.00882090,0.14449143,0.00073736,0.06711979,0.00002703,0.02472873
17.061031,0.04419406,0.38738245,0.00886419,0.14523899,0.00074071,0.06748779,0.00002714,0.02486142
17.066033,0.04441745,0.38910248,0.00890822,0.14599892,0.00074411,0.06786205,0.00002725,0.02499639
17.071036,0.04464458,0.39084790,0.00895300,0.14677145,0.00074757,0.06824270,0.00002736,0.02513368
17.076038,0.04487553,0.39261906,0.00899856,0.14755682,0.00075110,0.06862985,0.00002748,0.02527335
17.081041,0.04511037,0.39441634,0.00904489,0.14835526,0.00075469,0.06902363,0.00002760,0.02541544
17.086043,0.04534917,0.39624011,0.00909203,0.14916702,0.00075834,0.06942419,0.00002772,0.02555999
17.091046,0.04559200,0.39809076,0.00913997,0.14999236,0.00076205,0.06983165,0.00002784,0.02570706
17.096048,0.04583896,0.39996868,0.00918875,0.15083154,0.00076584,0.07024617,0.00002797,0.02585670
17.101051,0.04609010,0.40187427,0.00923837,0.15168483,0.00076969,0.07066788,0.00002809,0.02600897
17.106053,0.04634552,0.40380793,0.00928886,0.15255250,0.00077360,0.07109694,0.00002822,0.02616391
17.111056,0.04660531,0.40577008,0.00934022,0.15343484,0.00077759,0.07153350,0.00002835,0.02632158
17.116058,0.04686955,0.40776115,0.00939248,0.15433213,0.00078165,0.07197772,0.00002849,0.02648205
17.121061,0.04713832,0.40978156,0.00944566,0.15524469,0.00078579,0.07242976,0.00002862,0.02664537
17.126063,0.04741173,0.41183175,0.00949977,0.15617282,0.00079000,0.07288979,0.00002876,0.02681160
17.131066,0.04768986,0.41391218,0.00955484,0.15711683,0.00079428,0.07335800,0.00002891,0.02698081
17.136068,0.04797282,0.41602329,0.00961088,0.15807705,0.00079864,0.07383454,0.00002905,0.02715306
17.141071,0.04826070,0.41816557,0.00966792,0.15905382,0.00080308,0.07431962,0.00002920,0.02732841
17.146073,0.04855361,0.42033947,0.00972597,0.16004748,0.00080761,0.07481342,0.00002935,0.02750695
17.151076,0.04885165,0.42254550,0.00978506,0.16105839,0.00081221,0.07531614,0.00002950,0.02768873
17.156078,0.04915494,0.42478413,0.00984521,0.16208691,0.00081690,0.07582797,0.00002966,0.02787384
17.161081,0.04946359,0.42705587,0.00990645,0.16313342,0.00082168,0.07634914,0.00002982,0.02806235
17.166083,0.04977772,0.42936125,0.00996879,0.16419831,0.00082654,0.07687984,0.00002998,0.02825433
17.171086,0.05009744,0.43170077,0.01003226,0.16528198,0.00083149,0.07742031,0.00003014,0.02844987
17.176088,0.05042287,0.43407497,0.01009690,0.16638483,0.00083654,0.07797078,0.00003031,0.02864905
17.181091,0.05075416,0.43648440,0.01016271,0.16750730,0.00084168,0.07853148,0.00003048,0.02885196
17.186093,0.05109143,0.43892960,0.01022974,0.16864981,0.00084692,0.07910265,0.00003066,0.02905869
17.191096,0.05143481,0.44141115,0.01029801,0.16981282,0.00085225,0.07968456,0.00003084,0.02926932
17.196098,0.05178445,0.44392961,0.01036754,0.17099679,0.00085769,0.08027745,0.00003102,0.02948396
17.201101,0.05214048,0.44648557,0.01043838,0.17220220,0.00086323,0.08088159,0.00003120,0.02970270
17.206103,0.05250307,0.44907962,0.01051054,0.17342953,0.00086887,0.08149728,0.00003139,0.02992564
17.211106,0.05287237,0.45171237,0.01058406,0.17467931,0.00087463,0.08212478,0.00003158,0.03015289
17.216108,0.05324852,0.45438444,0.01065898,0.17595204,0.00088049,0.08276441,0.00003178,0.03038455
17.221111,0.05363171,0.45709645,0.01073532,0.17724828,0.00088647,0.08341646,0.00003198,0.03062074
17.226113,0.05402210,0.45984905,0.01081313,0.17856857,0.00089256,0.08408126,0.00003219,0.03086158
17.231116,0.05441986,0.46264288,0.01089244,0.17991350,0.00089877,0.08475914,0.00003239,0.03110717
17.236118,0.05482518,0.46547860,0.01097328,0.18128366,0.00090511,0.08545043,0.00003261,0.03135765
17.241121,0.05523824,0.46835690,0.01105570,0.18267965,0.00091157,0.08615548,0.00003282,0.03161315
17.246123,0.05565924,0.47127844,0.01113974,0.18410212,0.00091816,0.08687467,0.00003305,0.03187379
17.251126,0.05608839,0.47424394,0.01122543,0.18555171,0.00092488,0.08760837,0.00003327,0.03213972
17.256128,0.05652588,0.47725409,0.01131283,0.18702910,0.00093173,0.08835697,0.00003350,0.03241107
17.261131,0.05697193,0.48030962,0.01140197,0.18853499,0.00093872,0.08912087,0.00003374,0.03268800
17.266133,0.05742678,0.48341125,0.01149290,0.19007010,0.00094586,0.08990051,0.00003398,0.03297065
17.271136,0.05789064,0.48655973,0.01158568,0.19163517,0.00095314,0.09069630,0.00003422,0.03325919
17.276138,0.05836376,0.48975581,0.01168034,0.19323098,0.00096057,0.09150871,0.00003447,0.03355378
17.281141,0.05884638,0.49300025,0.01177695,0.19485831,0.00096815,0.09233820,0.00003473,0.03385458
17.286143,0.05933877,0.49629384,0.01187555,0.19651800,0.00097590,0.09318525,0.00003499,0.03416179
17.291146,0.05984119,0.49963736,0.01197620,0.19821089,0.00098380,0.09405039,0.00003525,0.03447557
