freq_MHz,T_h4_330um_fres_10.0MHz,T_h4_165um_fres_19.9MHz,T_h4_110um_fres_29.9MHz,T_h4_82um_fres_40.1MHz,T_h4_66um_fres_49.8MHz
29.444861,0.02329817,0.04924842,0.02237005,0.05244970,0.15151456
29.469617,0.02290799,0.05784876,0.02219112,0.04668729,0.16976183
29.494374,0.02257171,0.06981828,0.02203888,0.04206597,0.15032775
29.519130,0.02228566,0.08714449,0.02191246,0.03828877,0.11769154
29.543886,0.02204683,0.11267909,0.02181116,0.03515105,0.09188097
29.568642,0.02185274,0.14640723,0.02173443,0.03250812,0.07394481
29.593398,0.02170147,0.16773401,0.02168186,0.03025520,0.06139471
29.618155,0.02159152,0.14816964,0.02165317,0.02831480,0.05231107
29.642911,0.02152182,0.11417499,0.02164822,0.02662849,0.04550226
29.667667,0.02149171,0.08804712,0.02166699,0.02515143,0.04023967
29.692423,0.02150090,0.07030958,0.02170960,0.02384872,0.03606588
29.717179,0.02154946,0.05808369,0.02177629,0.02269276,0.03268354
29.741935,0.02163786,0.04932055,0.02186746,0.02166150,0.02989261
29.766692,0.02176695,0.04279532,0.02198361,0.02073710,0.02755430
29.791448,0.02193796,0.03777573,0.02212543,0.01990500,0.02556959
29.816204,0.02215260,0.03380872,0.02229374,0.01915318,0.02386613
29.840960,0.02241301,0.03060278,0.02248954,0.01847164,0.02238991
29.865716,0.02272189,0.02796327,0.02271399,0.01785201,0.02109983
29.890473,0.02308255,0.02575591,0.02296849,0.01728725,0.01996411
29.915229,0.02349895,0.02388533,0.02325464,0.01677134,0.01895780
29.939985,0.02397589,0.02228206,0.02357427,0.01629916,0.01806104
29.964741,0.02451910,0.02089443,0.02392951,0.01586633,0.01725785
29.989497,0.02513545,0.01968319,0.02432280,0.01546905,0.01653522
30.014254,0.02583317,0.01861805,0.02475693,0.01510402,0.01588247
30.039010,0.02662213,0.01767528,0.02523510,0.01476838,0.01529075
30.063766,0.02751427,0.01683602,0.02576097,0.01445964,0.01475264
30.088522,0.02852403,0.01608512,0.02633876,0.01417561,0.01426191
30.113278,0.02966908,0.01541024,0.02697332,0.01391437,0.01381329
30.138035,0.03097112,0.01480128,0.02767023,0.01367421,0.01340227
30.162791,0.03245707,0.01424987,0.02843595,0.01345365,0.01302500
30.187547,0.03416067,0.01374900,0.02927799,0.01325136,0.01267814
30.212303,0.03612460,0.01329280,0.03020509,0.01306617,0.01235881
30.237059,0.03840357,0.01287629,0.03122748,0.01289705,0.01206451
30.261815,0.04106853,0.01249522,0.03235719,0.01274309,0.01179305
30.286572,0.04421284,0.01214597,0.03360843,0.01260345,0.01154252
30.311328,0.04796105,0.01182540,0.03499812,0.01247744,0.01131122
30.336084,0.05248163,0.01153080,0.03654646,0.01236442,0.01109768
30.360840,0.05800509,0.01125983,0.03827776,0.01226383,0.01090057
30.385596,0.06484841,0.01101044,0.04022149,0.01217518,0.01071875
30.410353,0.07344233,0.01078082,0.04241354,0.01209806,0.01055118
30.435109,0.08434049,0.01056940,0.04489801,0.01203210,0.01039693
30.459865,0.09812513,0.01037481,0.04772937,0.01197700,0.01025521
30.484621,0.11493249,0.01019580,0.05097531,0.01193249,0.01012528
30.509377,0.13298247,0.01003131,0.05472027,0.01189837,0.01000651
30.534134,0.14622012,0.00988037,0.05906966,0.01187448,0.00989831
30.558890,0.14631839,0.00974215,0.06415437,0.01186071,0.00980018
30.583646,0.13287635,0.00961588,0.07013410,0.01185697,0.00971167
30.608402,0.11412308,0.00950091,0.07719562,0.01186323,0.00963239
30.633158,0.09653577,0.00939665,0.08553618,0.01187952,0.00956199
30.657914,0.08211053,0.00930257,0.09530964,0.01190587,0.00950016
30.682671,0.07073286,0.00921822,0.10649049,0.01194239,0.00944664
30.707427,0.06178551,0.00914321,0.11858996,0.01198921,0.00940120
30.732183,0.05467755,0.00907717,0.13021935,0.01204652,0.00936367
30.756939,0.04895013,0.00901982,0.13883866,0.01211454,0.00933389
30.781695,0.04426692,0.00897088,0.14156921,0.01219356,0.00931173
30.806452,0.04038429,0.00893014,0.13725686,0.01228391,0.00929710
30.831208,0.03712485,0.00889743,0.12755391,0.01238596,0.00928996
30.855964,0.03435791,0.00887260,0.11542877,0.01250018,0.00929027
30.880720,0.03198574,0.00885554,0.10322966,0.01262705,0.00929802
30.905476,0.02993426,0.00884619,0.09213959,0.01276718,0.00931326
30.930233,0.02814645,0.00884450,0.08252216,0.01292120,0.00933604
30.954989,0.02657784,0.00885046,0.07434416,0.01308987,0.00936646
30.979745,0.02519334,0.00886410,0.06742916,0.01327402,0.00940464
31.004501,0.02396490,0.00888549,0.06157375,0.01347460,0.00945073
31.029257,0.02286991,0.00891470,0.05659158,0.01369265,0.00950493
31.054014,0.02188990,0.00895187,0.05232554,0.01392938,0.00956746
31.078770,0.02100973,0.00899717,0.04864776,0.01418613,0.00963859
31.103526,0.02021683,0.00905079,0.04545558,0.01446441,0.00971863
31.128282,0.01950070,0.00911297,0.04266690,0.01476594,0.00980793
31.153038,0.01885253,0.00918400,0.04021595,0.01509266,0.00990688
31.177794,0.01826487,0.00926420,0.03804976,0.01544676,0.01001595
31.202551,0.01773137,0.00935396,0.03612545,0.01583074,0.01013564
31.227307,0.01724663,0.00945370,0.03440809,0.01624747,0.01026654
31.252063,0.01680600,0.00956392,0.03286896,0.01670019,0.01040929
31.276819,0.01640549,0.00968518,0.03148436,0.01719268,0.01056463
31.301575,0.01604165,0.00981810,0.03023456,0.01772926,0.01073338
31.326332,0.01571148,0.00996340,0.02910302,0.01831496,0.01091646
31.351088,0.01541242,0.01012188,0.02807584,0.01895563,0.01111491
31.375844,0.01514220,0.01029446,0.02714122,0.01965813,0.01132992
31.400600,0.01489889,0.01048215,0.02628912,0.02043054,0.01156280
31.425356,0.01468079,0.01068611,0.02551093,0.02128244,0.01181505
31.450113,0.01448646,0.01090766,0.02479926,0.02222528,0.01208838
31.474869,0.01431465,0.01114829,0.02414773,0.02327283,0.01238472
31.499625,0.01416428,0.01140969,0.02355082,0.02444181,0.01270628
31.524381,0.01403445,0.01169380,0.02300369,0.02575269,0.01305561
31.549137,0.01392442,0.01200284,0.02250217,0.02723079,0.01343561
31.573893,0.01383359,0.01233934,0.02204257,0.02890776,0.01384964
31.598650,0.01376146,0.01270624,0.02162168,0.03082370,0.01430161
31.623406,0.01370771,0.01310695,0.02123668,0.03303000,0.01479608
31.648162,0.01367209,0.01354542,0.02088508,0.03559355,0.01533839
31.672918,0.01365450,0.01402629,0.02056470,0.03860278,0.01593485
31.697674,0.01365494,0.01455502,0.02027362,0.04217665,0.01659296
31.722431,0.01367355,0.01513809,0.02001016,0.04647816,0.01732168
31.747187,0.01371057,0.01578320,0.01977283,0.05173484,0.01813184
31.771943,0.01376638,0.01649965,0.01956036,0.05826990,0.01903661
31.796699,0.01384149,0.01729870,0.01937160,0.06654772,0.02005220
31.821455,0.01393657,0.01819414,0.01920561,0.07723130,0.02119873
31.846212,0.01405241,0.01920303,0.01906154,0.09121287,0.02250148
31.870968,0.01419002,0.02034670,0.01893869,0.10941945,0.02399267
31.895724,0.01435058,0.02165219,0.01883650,0.13165213,0.02571394
31.920480,0.01453547,0.02315424,0.01875448,0.15298028,0.02772000
31.945236,0.01474635,0.02489820,0.01869230,0.16094239,0.03008410
31.969992,0.01498515,0.02694438,0.01864970,0.14862670,0.03290632
31.994749,0.01525412,0.02937455,0.01862653,0.12636428,0.03632670
32.019505,0.01555591,0.03230219,0.01862274,0.10509218,0.04054637
32.044261,0.01589362,0.03588896,0.01863838,0.08809351,0.04586273
32.069017,0.01627087,0.04037200,0.01867362,0.07508687,0.05272909
32.093773,0.01669195,0.04611069,0.01872870,0.06511754,0.06185576
32.118530,0.01716192,0.05366871,0.01880400,0.05735523,0.07436829
32.143286,0.01768678,0.06395697,0.01889999,0.05119631,0.09195443
32.168042,0.01827369,0.07845431,0.01901727,0.04621939,0.11631810
32.192798,0.01893129,0.09931461,0.01915658,0.04213040,0.14452145
32.217554,0.01967000,0.12766678,0.01931877,0.03872136,0.15764658
32.242311,0.02050256,0.15351734,0.01950487,0.03584251,0.14002848
32.267067,0.02144468,0.14974492,0.01971607,0.03338400,0.11172287
32.291823,0.02251589,0.12148898,0.01995373,0.03126380,0.08856980
32.316579,0.02374080,0.09460533,0.02021944,0.02941957,0.07199759
32.341335,0.02515082,0.07531770,0.02051501,0.02780322,0.06017077
32.366092,0.02678661,0.06188812,0.02084252,0.02637714,0.05149855
32.390848,0.02870171,0.05228830,0.02120436,0.02511150,0.04494020
32.415604,0.03096791,0.04518352,0.02160327,0.02398238,0.03983923
32.440360,0.03368355,0.03975397,0.02204238,0.02297039,0.03577489
32.465116,0.03698659,0.03548945,0.02252531,0.02205968,0.03246973
32.489872,0.04107591,0.03206220,0.02305621,0.02123713,0.02973508
32.514629,0.04624684,0.02925441,0.02363989,0.02049185,0.02743901
32.539385,0.05295241,0.02691656,0.02428193,0.01981468,0.02548681
32.564141,0.06190888,0.02494312,0.02498882,0.01919790,0.02380890
32.588897,0.07426720,0.02325761,0.02576816,0.01863495,0.02235315
32.613653,0.09179543,0.02180340,0.02662886,0.01812023,0.02107976
32.638410,0.11638986,0.02053771,0.02758148,0.01764891,0.01995784
32.663166,0.14515991,0.01942768,0.02863855,0.01721685,0.01896312
32.687922,0.15765541,0.01844763,0.02981507,0.01682044,0.01807621
32.712678,0.13774207,0.01757724,0.03112911,0.01645655,0.01728151
32.737434,0.10823894,0.01680026,0.03260264,0.01612245,0.01656627
32.762191,0.08495095,0.01610348,0.03426254,0.01581575,0.01592002
32.786947,0.06857669,0.01547611,0.03614202,0.01553433,0.01533408
32.811703,0.05700088,0.01490924,0.03828253,0.01527636,0.01480117
32.836459,0.04855941,0.01439545,0.04073629,0.01504020,0.01431516
32.861215,0.04219843,0.01392850,0.04356981,0.01482441,0.01387085
32.885971,0.03726374,0.01350314,0.04686872,0.01462772,0.01346382
32.910728,0.03333991,0.01311490,0.05074436,0.01444901,0.01309025
32.935484,0.03015455,0.01275995,0.05534273,0.01428729,0.01274688
32.960240,0.02752316,0.01243501,0.06085613,0.01414169,0.01243085
32.984996,0.02531706,0.01213723,0.06753655,0.01401143,0.01213970
33.009752,0.02344405,0.01186417,0.07570580,0.01389585,0.01187126
33.034509,0.02183653,0.01161368,0.08574391,0.01379435,0.01162364
33.059265,0.02044386,0.01138390,0.09799989,0.01370644,0.01139519
33.084021,0.01922745,0.01117319,0.11248003,0.01363166,0.01118443
33.108777,0.01815737,0.01098011,0.12805181,0.01356966,0.01099007
33.133533,0.01721010,0.01080340,0.14120698,0.01352013,0.01081096
33.158290,0.01636688,0.01064195,0.14632587,0.01348282,0.01064608
33.183046,0.01561262,0.01049477,0.14032949,0.01345754,0.01049453
33.207802,0.01493499,0.01036100,0.12649967,0.01344416,0.01035551
33.232558,0.01432389,0.01023988,0.11048804,0.01344260,0.01022831
33.257314,0.01377091,0.01013074,0.09573624,0.01345282,0.01011228
33.282071,0.01326904,0.01003298,0.08330998,0.01347484,0.01000688
33.306827,0.01281238,0.00994608,0.07316020,0.01350875,0.00991159
33.331583,0.01239590,0.00986959,0.06491349,0.01355465,0.00982598
33.356339,0.01201536,0.00980313,0.05817616,0.01361274,0.00974966
33.381095,0.01166708,0.00974635,0.05261849,0.01368323,0.00968230
33.405851,0.01134792,0.00969896,0.04798382,0.01376643,0.00962360
33.430608,0.01105516,0.00966074,0.04407692,0.01386267,0.00957330
33.455364,0.01078642,0.00963148,0.04074993,0.01397239,0.00953119
33.480120,0.01053964,0.00961103,0.03789026,0.01409604,0.00949709
33.504876,0.01031302,0.00959930,0.03541145,0.01423421,0.00947087
33.529632,0.01010498,0.00959620,0.03324636,0.01438751,0.00945240
33.554389,0.00991413,0.00960170,0.03134234,0.01455668,0.00944162
33.579145,0.00973924,0.00961581,0.02965762,0.01474254,0.00943847
33.603901,0.00957924,0.00963857,0.02815872,0.01494602,0.00944295
33.628657,0.00943318,0.00967007,0.02681855,0.01516816,0.00945505
33.653413,0.00930022,0.00971043,0.02561499,0.01541015,0.00947484
33.678170,0.00917963,0.00975981,0.02452982,0.01567331,0.00950238
33.702926,0.00907075,0.00981842,0.02354791,0.01595916,0.00953779
33.727682,0.00897301,0.00988650,0.02265661,0.01626939,0.00958121
33.752438,0.00888592,0.00996435,0.02184529,0.01660591,0.00963281
33.777194,0.00880906,0.01005232,0.02110490,0.01697090,0.00969281
33.801950,0.00874204,0.01015081,0.02042777,0.01736681,0.00976145
33.826707,0.00868456,0.01026027,0.01980730,0.01779645,0.00983903
33.851463,0.00863634,0.01038123,0.01923783,0.01826301,0.00992588
33.876219,0.00859719,0.01051429,0.01871445,0.01877014,0.01002239
33.900975,0.00856693,0.01066011,0.01823289,0.01932204,0.01012899
33.925731,0.00854543,0.01081946,0.01778946,0.01992356,0.01024617
33.950488,0.00853263,0.01099319,0.01738089,0.02058029,0.01037450
33.975244,0.00852848,0.01118228,0.01700434,0.02129877,0.01051459
34.000000,0.00853300,0.01138781,0.01665730,0.02208662,0.01066715
34.024756,0.00854622,0.01161102,0.01633757,0.02295283,0.01083297
34.049512,0.00856825,0.01185331,0.01604318,0.02390801,0.01101294
34.074269,0.00859921,0.01211627,0.01577243,0.02496483,0.01120806
34.099025,0.00863930,0.01240168,0.01552377,0.02613845,0.01141945
34.123781,0.00868875,0.01271160,0.01529585,0.02744725,0.01164839
34.148537,0.00874784,0.01304837,0.01508748,0.02891361,0.01189631
34.173293,0.00881691,0.01341466,0.01489759,0.03056507,0.01216485
34.198050,0.00889637,0.01381358,0.01472525,0.03243583,0.01245584
34.222806,0.00898669,0.01424867,0.01456963,0.03456884,0.01277140
34.247562,0.00908840,0.01472409,0.01443002,0.03701865,0.01311393
34.272318,0.00920213,0.01524465,0.01430577,0.03985528,0.01348619
34.297074,0.00932859,0.01581602,0.01419635,0.04316980,0.01389137
34.321830,0.00946860,0.01644487,0.01410128,0.04708204,0.01433315
34.346587,0.00962310,0.01713915,0.01402018,0.05175130,0.01481580
34.371343,0.00979314,0.01790835,0.01395273,0.05739092,0.01534434
34.396099,0.00997995,0.01876391,0.01389866,0.06428593,0.01592464
34.420855,0.01018491,0.01971976,0.01385778,0.07280888,0.01656367
34.445611,0.01040962,0.02079298,0.01382997,0.08341128,0.01726972
34.470368,0.01065591,0.02200478,0.01381516,0.09651787,0.01805275
34.495124,0.01092590,0.02338177,0.01381333,0.11212087,0.01892481
34.519880,0.01122202,0.02495775,0.01382454,0.12870313,0.01990063
34.544636,0.01154710,0.02677632,0.01384890,0.14168359,0.02099834
34.569392,0.01190445,0.02889454,0.01388658,0.14455853,0.02224061
34.594149,0.01229793,0.03138848,0.01393784,0.13555077,0.02365600
34.618905,0.01273212,0.03436143,0.01400297,0.12000540,0.02528109
34.643661,0.01321241,0.03795680,0.01408237,0.10382208,0.02716336
34.668417,0.01374526,0.04237829,0.01417650,0.08970225,0.02936552
34.693173,0.01433844,0.04792237,0.01428590,0.07814089,0.03197192
34.717929,0.01500136,0.05503041,0.01441121,0.06883440,0.03509841
34.742686,0.01574555,0.06436850,0.01455316,0.06132804,0.03890776
34.767442,0.01658527,0.07692477,0.01471262,0.05521666,0.04363442
34.792198,0.01753833,0.09398696,0.01489055,0.05018225,0.04962467
34.816954,0.01862732,0.11624743,0.01508806,0.04598501,0.05740164
34.841710,0.01988123,0.13958240,0.01530643,0.04244573,0.06776234
34.866467,0.02133789,0.14896042,0.01554709,0.03943004,0.08187403
34.891223,0.02304759,0.13478430,0.01581170,0.03683622,0.10108222
34.915979,0.02507849,0.11109493,0.01610213,0.03458639,0.12501408
34.940735,0.02752517,0.09027567,0.01642054,0.03262022,0.14494692
34.965491,0.03052242,0.07459135,0.01676937,0.03089041,0.14326702
34.990248,0.03426824,0.06303248,0.01715146,0.02935946,0.12188659
35.015004,0.03906360,0.05438286,0.01757004,0.02799731,0.09840333
35.039760,0.04538355,0.04775430,0.01802886,0.02677961,0.07995035
35.064516,0.05400625,0.04255246,0.01853228,0.02568648,0.06642843
35.089272,0.06623483,0.03838215,0.01908534,0.02470154,0.05647632
35.114029,0.08413910,0.03497624,0.01969399,0.02381116,0.04897986
35.138785,0.10966809,0.03214992,0.02036518,0.02300396,0.04318600
35.163541,0.13627881,0.02977221,0.02110716,0.02227035,0.03860057
35.188297,0.13677284,0.02774818,0.02192978,0.02160218,0.03489552
35.213053,0.11045947,0.02600756,0.02284481,0.02099254,0.03184800
35.237809,0.08475722,0.02449738,0.02386653,0.02043547,0.02930275
35.262566,0.06667942,0.02317697,0.02501234,0.01992586,0.02714891
35.287322,0.05433702,0.02201470,0.02630367,0.01945930,0.02530551
35.312078,0.04564242,0.02098558,0.02776719,0.01903195,0.02371223
35.336834,0.03927584,0.02006963,0.02943645,0.01864046,0.02232326
35.361590,0.03444911,0.01925071,0.03135423,0.01828191,0.02110325
35.386347,0.03068144,0.01851565,0.03357576,0.01795375,0.02002454
35.411103,0.02766852,0.01785359,0.03617348,0.01765374,0.01906515
35.435859,0.02521034,0.01725551,0.03924394,0.01737989,0.01820744
35.460615,0.02317085,0.01671387,0.04291797,0.01713049,0.01743711
35.485371,0.02145464,0.01622231,0.04737614,0.01690399,0.01674241
35.510128,0.01999301,0.01577545,0.05287165,0.01669905,0.01611363
35.534884,0.01873531,0.01536868,0.05976380,0.01651448,0.01554268
35.559640,0.01764343,0.01499807,0.06856113,0.01634926,0.01502275
35.584396,0.01668819,0.01466022,0.07995361,0.01620247,0.01454811
35.609152,0.01584689,0.01435222,0.09472554,0.01607331,0.01411384
35.633908,0.01510159,0.01407151,0.11313236,0.01596110,0.01371576
35.658665,0.01443796,0.01381589,0.13269038,0.01586526,0.01335026
35.683421,0.01384443,0.01358344,0.14477619,0.01578528,0.01301424
35.708177,0.01331152,0.01337246,0.13989492,0.01572076,0.01270497
35.732933,0.01283145,0.01318150,0.12204070,0.01567135,0.01242011
35.757689,0.01239772,0.01300926,0.10207242,0.01563679,0.01215758
35.782446,0.01200492,0.01285462,0.08521625,0.01561690,0.01191559
35.807202,0.01164846,0.01271659,0.07210008,0.01561155,0.01169252
35.831958,0.01132447,0.01259432,0.06202240,0.01562069,0.01148698
35.856714,0.01102964,0.01248705,0.05419804,0.01564435,0.01129772
35.881470,0.01076112,0.01239415,0.04801819,0.01568258,0.01112364
35.906227,0.01051648,0.01231507,0.04304870,0.01573556,0.01096377
35.930983,0.01029361,0.01224934,0.03898476,0.01580348,0.01081723
35.955739,0.01009066,0.01219657,0.03561086,0.01588665,0.01068325
35.980495,0.00990606,0.01215644,0.03277229,0.01598541,0.01056115
36.005251,0.00973841,0.01212871,0.03035603,0.01610023,0.01045033
36.030008,0.00958651,0.01211319,0.02827805,0.01623161,0.01035025
36.054764,0.00944929,0.01210976,0.02647479,0.01638018,0.01026043
36.079520,0.00932583,0.01211836,0.02489742,0.01654664,0.01018046
36.104276,0.00921532,0.01213898,0.02350790,0.01673182,0.01010997
36.129032,0.00911707,0.01217169,0.02227620,0.01693663,0.01004865
36.153788,0.00903045,0.01221659,0.02117830,0.01716214,0.00999623
36.178545,0.00895494,0.01227388,0.02019480,0.01740955,0.00995247
36.203301,0.00889009,0.01234377,0.01930988,0.01768022,0.00991718
36.228057,0.00883551,0.01242659,0.01851050,0.01797569,0.00989022
36.252813,0.00879088,0.01252270,0.01778583,0.01829768,0.00987145
36.277569,0.00875593,0.01263255,0.01712682,0.01864817,0.00986081
36.302326,0.00873046,0.01275665,0.01652582,0.01902938,0.00985823
36.327082,0.00871431,0.01289563,0.01597636,0.01944382,0.00986371
36.351838,0.00870736,0.01305016,0.01547292,0.01989437,0.00987725
36.376594,0.00870955,0.01322107,0.01501075,0.02038429,0.00989891
36.401350,0.00872088,0.01340925,0.01458577,0.02091730,0.00992876
36.426107,0.00874137,0.01361575,0.01419444,0.02149766,0.00996693
36.450863,0.00877110,0.01384174,0.01383367,0.02213028,0.01001356
36.475619,0.00881019,0.01408855,0.01350077,0.02282082,0.01006883
36.500375,0.00885883,0.01435770,0.01319339,0.02357581,0.01013299
36.525131,0.00891723,0.01465090,0.01290946,0.02440289,0.01020628
36.549887,0.00898567,0.01497009,0.01264716,0.02531094,0.01028902
36.574644,0.00906449,0.01531750,0.01240486,0.02631044,0.01038158
36.599400,0.00915409,0.01569565,0.01218114,0.02741375,0.01048435
36.624156,0.00925492,0.01610743,0.01197474,0.02863556,0.01059781
36.648912,0.00936753,0.01655616,0.01178452,0.02999347,0.01072247
36.673668,0.00949251,0.01704563,0.01160950,0.03150866,0.01085892
36.698425,0.00963059,0.01758026,0.01144878,0.03320680,0.01100784
36.723181,0.00978254,0.01816515,0.01130157,0.03511930,0.01116998
36.747937,0.00994929,0.01880624,0.01116718,0.03728481,0.01134617
36.772693,0.01013186,0.01951052,0.01104498,0.03975126,0.01153736
36.797449,0.01033143,0.02028619,0.01093442,0.04257854,0.01174462
36.822206,0.01054934,0.02114298,0.01083503,0.04584187,0.01196914
36.846962,0.01078710,0.02209250,0.01074637,0.04963609,0.01221229
36.871718,0.01104646,0.02314872,0.01066810,0.05408061,0.01247560
36.896474,0.01132940,0.02432853,0.01059987,0.05932424,0.01276080
36.921230,0.01163820,0.02565258,0.01054145,0.06554710,0.01306985
36.945986,0.01197548,0.02714633,0.01049259,0.07295220,0.01340501
36.970743,0.01234427,0.02884150,0.01045313,0.08172808,0.01376885
36.995499,0.01274809,0.03077800,0.01042293,0.09194166,0.01416430
37.020255,0.01319103,0.03300667,0.01040190,0.10328946,0.01459477
37.045011,0.01367788,0.03559307,0.01038998,0.11465691,0.01506419
37.069767,0.01421431,0.03862279,0.01038715,0.12372187,0.01557711
37.094524,0.01480700,0.04220907,0.01039345,0.12749953,0.01613889
37.119280,0.01546396,0.04650343,0.01040893,0.12442024,0.01675580
37.144036,0.01619480,0.05171036,0.01043369,0.11583936,0.01743528
37.168792,0.01701118,0.05810594,0.01046790,0.10470831,0.01818617
37.193548,0.01792736,0.06605576,0.01051174,0.09343299,0.01901910
37.218305,0.01896099,0.07601133,0.01056544,0.08321272,0.01994694
37.243061,0.02013410,0.08841152,0.01062929,0.07440078,0.02098539
37.267817,0.02147456,0.10327688,0.01070363,0.06695342,0.02215379
37.292573,0.02301813,0.11909104,0.01078886,0.06069124,0.02347626
37.317329,0.02481133,0.13118019,0.01088544,0.05541411,0.02498323
37.342086,0.02691582,0.13311308,0.01099389,0.05094228,0.02671353
37.366842,0.02941474,0.12374039,0.01111481,0.04712640,0.02871751
37.391598,0.03242270,0.10877598,0.01124889,0.04384630,0.03106143
37.416354,0.03610130,0.09374353,0.01139691,0.04100637,0.03383407
37.441110,0.04068422,0.08088627,0.01155974,0.03853074,0.03715655
37.465866,0.04651792,0.07047694,0.01173839,0.03635899,0.04119756
37.490623,0.05412726,0.06215279,0.01193399,0.03444275,0.04619667
37.515379,0.06431136,0.05546582,0.01214783,0.03274302,0.05250021
37.540135,0.07822486,0.05003602,0.01238138,0.03122815,0.06061276
37.564891,0.09709860,0.04557172,0.01263630,0.02987223,0.07125411
37.589647,0.12000871,0.04185566,0.01291449,0.02865391,0.08533797
37.614404,0.13716432,0.03872665,0.01321814,0.02755548,0.10347887
37.639160,0.13274997,0.03606439,0.01354976,0.02656214,0.12377479
37.663916,0.11204796,0.03377809,0.01391223,0.02566144,0.13735925
37.688672,0.09082798,0.03179840,0.01430889,0.02484287,0.13297428
